cmd_seq,t_s,feedback_valid,error_code,segment_id,is_pulse,i_cmd_A,i_meas_A,torque_nm,position_rad,speed_rad_s,v_required_V,Vdc_V,voltage_saturated
853,0.853,1,0,11,0,0,0.000647205318594117,3.8832319115647e-06,13.096711803084,50.7505868126368,0.305580640265001,12,0
854,0.854,1,0,11,0,0,0.00263634367109763,1.58180620265858e-05,13.1472167214655,50.4282556602517,0.304321339171161,12,0
855,0.855,1,0,11,0,0,-0.000379032910399681,-2.27419746239809e-06,13.197224548671,50.2839096717748,0.303064136925844,12,0
856,0.856,1,0,11,0,0,-3.90053854720095e-05,-2.34032312832057e-07,13.2474478980386,50.1011308120795,0.301809030024285,12,0
857,0.857,1,0,11,0,0,0.00136554596448783,8.193275786927e-06,13.2975314605445,49.9102584000445,0.300556014970903,12,0
858,0.858,1,0,11,0,0,-0.0024454818625344,-1.46728911752064e-05,13.3470935584186,49.7610660979199,0.299305088277614,12,0
859,0.859,1,0,11,0,0,0.00242015720406185,1.45209432243711e-05,13.3965718526122,49.3934738662258,0.298056246462983,12,0
860,0.86,1,0,11,0,0,-0.000240991410829138,-1.44594846497483e-06,13.4457746514461,49.1527268406746,0.296809486051793,12,0
861,0.861,1,0,11,0,0,-0.000997571600245676,-5.98542960147405e-06,13.4948427707784,48.9845498065871,0.295564803574831,12,0
862,0.862,1,0,11,0,0,0.00288525264845417,1.7311515890725e-05,13.5438136152762,48.787829281346,0.294322195568769,12,0
863,0.863,1,0,11,0,0,-0.00230497400472898,-1.38298440283739e-05,13.5923543827369,48.568889765783,0.293081658576102,12,0
864,0.864,1,0,11,0,0,-0.00233730015955048,-1.40238009573029e-05,13.6408965022908,48.4110610599001,0.291843189145116,12,0
865,0.865,1,0,11,0,0,-0.0021743651809861,-1.30461910859166e-05,13.6889434605998,48.2146614537039,0.290606783829861,12,0
866,0.866,1,0,11,0,0,0.000888049961778105,5.32829977066863e-06,13.7370737280944,48.1146783885359,0.289372439190138,12,0
867,0.867,1,0,11,0,0,-0.00270816057255658,-1.62489634353395e-05,13.7849184086859,47.9080067158639,0.288140151791484,12,0
868,0.868,1,0,11,0,0,-0.000255897034266928,-1.53538220560157e-06,13.832554615922,47.6020859216126,0.286909918205164,12,0
869,0.869,1,0,11,0,0,-0.00286223575042899,-1.7173414502574e-05,13.8800486393046,47.392166012873,0.285681735008154,12,0
870,0.87,1,0,11,0,0,0.000323206371165167,1.939238226991e-06,13.9271704831283,47.2813974382556,0.28445559878314,12,0
871,0.871,1,0,11,0,0,-0.00283948851266092,-1.70369310759655e-05,13.9741819603134,47.0405231979641,0.283231506118501,12,0
872,0.872,1,0,11,0,0,0.00273263051089545,1.63957830653727e-05,14.0208082164398,46.9092930032123,0.282009453608304,12,0
873,0.873,1,0,11,0,0,0.00246646250268804,1.47987750161282e-05,14.0673906238938,46.5829112678201,0.28078943785229,12,0
874,0.874,1,0,11,0,0,-0.00127274898807021,-7.63649392842129e-06,14.1137107939559,46.2354094674077,0.279571455455869,12,0
875,0.875,1,0,11,0,0,-0.00123034713304705,-7.3820827982823e-06,14.1600654600752,46.1745583197226,0.27835550303011,12,0
876,0.876,1,0,11,0,0,0.000247987827819321,1.48792696691593e-06,14.2061572967182,45.9148738389141,0.277141577191726,12,0
877,0.877,1,0,11,0,0,0.00213533532642013,1.28120119585208e-05,14.2518759813706,45.8313759736534,0.275929674563073,12,0
878,0.878,1,0,11,0,0,-0.00233342981948774,-1.40005789169265e-05,14.2974878149484,45.5976566035199,0.274719791772135,12,0
879,0.879,1,0,11,0,0,0.000786935673855268,4.72161404313161e-06,14.3428502005546,45.3092651067817,0.273511925452515,12,0
880,0.88,1,0,11,0,0,0.00175276376012614,1.05165825607569e-05,14.3880455605769,45.2813770933294,0.272306072243427,12,0
881,0.881,1,0,11,0,0,0.000819833813749158,4.91900288249494e-06,14.4328545313689,45.0063847448952,0.271102228789688,12,0
882,0.882,1,0,11,0,0,-0.000791937832262482,-4.75162699357489e-06,14.4778147446164,44.7436401687512,0.269900391741705,12,0
883,0.883,1,0,11,0,0,0.00196477207990899,1.1788632479454e-05,14.5224726814608,44.565879647805,0.268700557755469,12,0
884,0.884,1,0,11,0,0,0.000307241938537977,1.84345163122786e-06,14.5668653358585,44.3786687629486,0.267502723492543,12,0
885,0.885,1,0,11,0,0,-0.00118425270578879,-7.10551623473273e-06,14.6110998898029,44.2510496911811,0.266306885620056,12,0
886,0.886,1,0,11,0,0,-0.00107947227772823,-6.47683366636937e-06,14.6548688061744,43.9827055696917,0.265113040810689,12,0
887,0.887,1,0,11,0,0,0.000667434644290999,4.00460786574599e-06,14.6986895879619,43.8880184227026,0.263921185742671,12,0
888,0.888,1,0,11,0,0,0.000523401053366428,3.14040632019857e-06,14.7422927178363,43.6075940527972,0.262731317099767,12,0
889,0.889,1,0,11,0,0,0.00345334666175938,2.07200799705563e-05,14.7856198622966,43.3783550737383,0.261543431571267,12,0
890,0.89,1,0,11,0,0,0.00296490961980059,1.77894577188036e-05,14.8288938989549,43.2255068121152,0.260357525851982,12,0
891,0.891,1,0,11,0,0,-0.00118797738645281,-7.12786431871685e-06,14.8719175973438,43.0106597614357,0.259173596642228,12,0
892,0.892,1,0,11,0,0,-0.000591547351171743,-3.54928410703046e-06,14.9147078100192,42.7371365936463,0.257991640647825,12,0
893,0.893,1,0,11,0,0,0.00230638092158281,1.38382855294969e-05,14.9571272646528,42.63863774846,0.256811654580078,12,0
894,0.894,1,0,11,0,0,-0.000181116371982486,-1.08669823189491e-06,14.9998316160695,42.5276697101149,0.255633635155778,12,0
895,0.895,1,0,11,0,0,-0.000797902936548985,-4.78741761929391e-06,15.0418264013067,42.2054139893936,0.254457579097185,12,0
896,0.896,1,0,11,0,0,0.00282827739711035,1.69696643826621e-05,15.0838700412401,42.0392881024262,0.253283483132023,12,0
897,0.897,1,0,11,0,0,-0.000702609798981191,-4.21565879388715e-06,15.125719151576,41.7861198085863,0.25211134399347,12,0
898,0.898,1,0,11,0,0,-0.00161716573218813,-9.70299439312876e-06,15.1675232676157,41.543792492533,0.250941158420147,12,0
899,0.899,1,0,11,0,0,6.97528642887112e-05,4.18517185732267e-07,15.2087856296618,41.3535265508119,0.249772923156114,12,0
900,0.9,1,0,12,1,-0.25,-0.121099755034484,-0.000726598530206907,15.2495719357359,40.78308017105,-0.243393365049147,12,0
901,0.901,1,0,12,1,-0.25,-0.182398029838377,-0.00109438817903026,15.2890435480619,39.4094208630795,-0.482157709440731,12,0
902,0.902,1,0,12,1,-0.25,-0.208842372109959,-0.00125305423265975,15.327358573744,38.2385915078918,-0.60571411325833,12,0
903,0.903,1,0,12,1,-0.25,-0.222012150109773,-0.00133207290065864,15.3642810044745,37.0202201512194,-0.671659589736233,12,0
904,0.904,1,0,12,1,-0.25,-0.233315158555318,-0.00139989095133191,15.4000524268748,35.7117000645208,-0.708792657086672,12,0
905,0.905,1,0,12,1,-0.25,-0.238086680752654,-0.00142852008451593,15.4342536383164,34.4529070855189,-0.731512585991528,12,0
906,0.906,1,0,12,1,-0.25,-0.23840162376471,-0.00143040974258826,15.4670438335962,32.9288068109566,-0.747019023348209,12,0
907,0.907,1,0,12,1,-0.25,-0.239444465167629,-0.00143666679100577,15.4987836226734,31.3400774932496,-0.758911804142628,12,0
908,0.908,1,0,12,1,-0.25,-0.239991979092663,-0.00143995187455598,15.5288008550151,30.1368249952611,-0.768990857385724,12,0
909,0.909,1,0,12,1,-0.25,-0.240784015821578,-0.00144470409492947,15.5577161006635,28.8702197320795,-0.778156159081748,12,0
910,0.91,1,0,12,1,-0.25,-0.238487822208542,-0.00143092693325125,15.5850663435726,27.3358295623377,-0.786857708712445,12,0
911,0.911,1,0,12,1,-0.25,-0.241618196242286,-0.00144970917745372,15.6112028216315,25.9490844169996,-0.795320517479174,12,0
912,0.912,1,0,12,1,-0.25,-0.243815437899691,-0.00146289262739814,15.6357571994846,24.713707171806,-0.803657102424001,12,0
913,0.913,1,0,12,1,-0.25,-0.237859117840881,-0.00142715470704529,15.6590445532157,23.4044734697163,-0.811923733490273,12,0
914,0.914,1,0,12,1,-0.25,-0.23959653644798,-0.00143757921868788,15.6810269670041,21.9892224578955,-0.820148557052946,12,0
915,0.915,1,0,12,1,-0.25,-0.241232600873122,-0.00144739560523873,15.7014322413459,20.4747328002031,-0.828345657683769,12,0
916,0.916,1,0,12,1,-0.25,-0.242338726324347,-0.00145403235794608,15.7208183741112,19.2687205225658,-0.836522089033918,12,0
917,0.917,1,0,12,1,-0.25,-0.239584574307067,-0.0014375074458424,15.738765451274,17.8201538232954,-0.84468138927534,12,0
918,0.918,1,0,12,1,-0.25,-0.237456501520464,-0.00142473900912278,15.7553662422633,16.4592681204659,-0.852825338821453,12,0
919,0.919,1,0,12,1,-0.25,-0.240759130628824,-0.00144455478377295,15.7703474240012,15.0040893298245,-0.860954839187537,12,0
920,0.92,1,0,12,1,-0.25,-0.239802746391679,-0.00143881647835007,15.7841037883786,13.6264007467061,-0.86907035242095,12,0
921,0.921,1,0,12,1,-0.25,-0.243250843214315,-0.00145950505928589,15.7966097685123,12.5550915090979,-0.877172120816279,12,0
922,0.922,1,0,12,1,-0.25,-0.23909482708351,-0.00143456896250106,15.8076859057184,11.1698512950127,-0.885260276772933,12,0
923,0.923,1,0,12,1,-0.25,-0.240157548942556,-0.00144094529365534,15.8174232097322,9.82962277687236,-0.893334897723986,12,0
924,0.924,1,0,12,1,-0.25,-0.24046170291409,-0.00144277021748454,15.8259830690788,8.47316814210693,-0.901396033600616,12,0
925,0.925,1,0,12,1,-0.25,-0.239217632069776,-0.00143530579241866,15.8329395875985,7.00129035372358,-0.909443720564367,12,0
926,0.926,1,0,12,1,-0.25,-0.239834871605389,-0.00143900922963233,15.8386417984923,5.63271860400676,-0.917477987873302,12,0
927,0.927,1,0,12,1,-0.25,-0.242811546848726,-0.00145686928109236,15.843022744387,4.33455919731488,-0.925498861315117,12,0
928,0.928,1,0,12,1,-0.25,-0.240546833113901,-0.0014432809986834,15.8461679463358,3.28120963822875,-0.933506364923574,12,0
929,0.929,1,0,12,1,-0.25,-0.237258183460713,-0.00142354910076428,15.847931659214,1.75669600370271,-0.941500521805418,12,0
930,0.93,1,0,12,1,-0.25,-0.238670738834233,-0.0014320244330054,15.8484006927659,0.283535257640483,-0.949481348090723,12,0
931,0.931,1,0,12,1,-0.25,-0.239934732816344,-0.00143960839689806,15.8473276930275,-0.885049328599981,-0.957447529686341,12,0
932,0.932,1,0,12,1,-0.25,-0.239624761942487,-0.00143774857165492,15.8455813758528,-1.95587153558054,-0.965170408437994,12,0
933,0.933,1,0,12,1,-0.25,-0.241164877317373,-0.00144698926390424,15.8426654862752,-3.11892236377455,-0.97165808155688,12,0
934,0.934,1,0,12,1,-0.25,-0.240706635254781,-0.00144423981152869,15.8385705027771,-4.18138143670685,-0.978089283201634,12,0
935,0.935,1,0,12,1,-0.25,-0.238854327947632,-0.00143312596768579,15.8333430101082,-5.15638039944941,-0.984509143093364,12,0
936,0.936,1,0,12,1,-0.25,-0.24315631603726,-0.00145893789622356,15.8270971437486,-6.06116530362989,-0.990918294648442,12,0
937,0.937,1,0,12,1,-0.25,-0.23671783264693,-0.00142030699588158,15.8199151937912,-7.37492250623862,-0.997316764162379,12,0
938,0.938,1,0,12,1,-0.25,-0.236552099034801,-0.00141931259420881,15.8113885923904,-8.35911432778838,-1.00370456955714,12,0
939,0.939,1,0,12,1,-0.25,-0.238902079815885,-0.00143341247889531,15.8021122471008,-9.29082372856253,-1.01008172860871,12,0
940,0.94,1,0,12,1,-0.25,-0.240983263012685,-0.00144589957807611,15.7916398809062,-10.452528990725,-1.01644825906145,12,0
941,0.941,1,0,12,1,-0.25,-0.243367428457694,-0.00146020457074616,15.780020150966,-11.4718760123809,-1.02280417862989,12,0
942,0.942,1,0,12,1,-0.25,-0.241244255418878,-0.00144746553251327,15.767477789752,-12.5459328286618,-1.02914950499894,12,0
943,0.943,1,0,12,1,-0.25,-0.238914917728002,-0.00143348950636801,15.7537576487431,-13.5164504348198,-1.03548425582399,12,0
944,0.944,1,0,12,1,-0.25,-0.240561705506467,-0.0014433702330388,15.7389500411858,-14.8155794437772,-1.04180844873098,12,0
945,0.945,1,0,12,1,-0.25,-0.238609888165267,-0.0014316593289916,15.7233734531328,-15.7092683288471,-1.04812210131644,12,0
946,0.946,1,0,12,1,-0.25,-0.242368438140393,-0.00145421062884236,15.7066001602974,-17.0143076327694,-1.05442523114759,12,0
947,0.947,1,0,12,1,-0.25,-0.239368767600383,-0.0014362126056023,15.6888061209687,-17.9483564403369,-1.06071785576234,12,0
948,0.948,1,0,12,1,-0.25,-0.23767985634086,-0.00142607913804516,15.6698756537038,-19.0862974174942,-1.06699999266941,12,0
949,0.949,1,0,12,1,-0.25,-0.238677384291569,-0.00143206430574942,15.6502158256527,-19.9929010597568,-1.07327165934829,12,0
950,0.95,1,0,12,1,-0.25,-0.242333894358385,-0.00145400336615031,15.628914222061,-20.8586638759159,-1.07953287324938,12,0
951,0.951,1,0,12,1,-0.25,-0.24238958227391,-0.00145433749364346,15.6072258557374,-22.0918365215857,-1.08578365179397,12,0
952,0.952,1,0,12,1,-0.25,-0.244377175963839,-0.00146626305578304,15.5839968852562,-23.1140112670736,-1.09202401237431,12,0
953,0.953,1,0,12,1,-0.25,-0.241786102403777,-0.00145071661442266,15.5598755840513,-24.1425564727676,-1.09825397235369,12,0
954,0.954,1,0,12,1,-0.25,-0.237737218324547,-0.00142642330994728,15.5349366853158,-25.090960819961,-1.10447354906643,12,0
955,0.955,1,0,12,1,-0.25,-0.240071724716577,-0.00144043034829946,15.5086719269507,-26.13804353599,-1.11068275981799,12,0
956,0.956,1,0,12,1,-0.25,-0.238203772635532,-0.00142922263581319,15.4812902527415,-27.1747379545313,-1.11688162188496,12,0
957,0.957,1,0,12,1,-0.25,-0.241827951153176,-0.00145096770691906,15.4533672291282,-28.1524280490696,-1.12307015251515,12,0
958,0.958,1,0,12,1,-0.25,-0.240692150455218,-0.00144415290273131,15.4239882746084,-29.2946936442972,-1.12924836892762,12,0
959,0.959,1,0,12,1,-0.25,-0.235842798026175,-0.00141505678815705,15.3937784864741,-30.1905838354115,-1.13541628831274,12,0
960,0.96,1,0,12,1,-0.25,-0.233865221173911,-0.00140319132704346,15.3625587915913,-31.2880947594015,-1.14157392783222,12,0
961,0.961,1,0,12,1,-0.25,-0.238616140676607,-0.00143169684405964,15.3302196215288,-32.3996331902272,-1.14772130461917,12,0
962,0.962,1,0,12,1,-0.25,-0.239635119444982,-0.00143781071666989,15.2968955184619,-33.3633961361559,-1.15385843577814,12,0
963,0.963,1,0,12,1,-0.25,-0.241096650840952,-0.00144657990504571,15.2625900860982,-34.1829580141215,-1.15998533838517,12,0
964,0.964,1,0,12,1,-0.25,-0.240732279652643,-0.00144439367791586,15.2271580879226,-35.2559356759146,-1.16610202948786,12,0
965,0.965,1,0,12,1,-0.25,-0.238842013053799,-0.00143305207832279,15.1906165202777,-36.3647391608984,-1.17220852610538,12,0
966,0.966,1,0,12,1,-0.25,-0.239074327022866,-0.0014344459621372,15.1533625385768,-37.3952344224605,-1.17830484522854,12,0
967,0.967,1,0,12,1,-0.25,-0.241451023668044,-0.00144870614200826,15.1149239171931,-38.3949593280749,-1.18439100381983,12,0
968,0.968,1,0,12,1,-0.25,-0.239123241932066,-0.00143473945159239,15.0753273663808,-39.4800387171771,-1.19046701881346,12,0
969,0.969,1,0,12,1,-0.25,-0.243805977377439,-0.00146283586426463,15.0350603965124,-40.6040573823119,-1.19653290711544,12,0
970,0.97,1,0,12,1,-0.25,-0.235398726853435,-0.00141239236112061,14.9937112452513,-41.4099986958707,-1.20258868560358,12,0
971,0.971,1,0,12,1,-0.25,-0.239251085086678,-0.00143550651052007,14.951172207364,-42.3531811342952,-1.20863437112757,12,0
972,0.972,1,0,12,1,-0.25,-0.239771053077623,-0.00143862631846574,14.9076906995694,-43.2970976430337,-1.21466998050903,12,0
973,0.973,1,0,12,1,-0.25,-0.242260853275009,-0.00145356511965005,14.8632850154931,-44.4021498804483,-1.22069553054151,12,0
974,0.974,1,0,12,1,-0.25,-0.241355703768029,-0.00144813422260817,14.8178492935049,-45.4009770987541,-1.22671103799061,12,0
975,0.975,1,0,12,1,-0.25,-0.239617733134262,-0.00143770639880557,14.7715211962118,-46.438542732262,-1.23271651959396,12,0
976,0.976,1,0,12,1,-0.25,-0.241051825611232,-0.00144631095366739,14.7240566862998,-47.4736154169084,-1.2387119920613,12,0
977,0.977,1,0,12,1,-0.25,-0.23773823754341,-0.00142642942526046,14.6754552329362,-48.4638654300927,-1.24469747207453,12,0
978,0.978,1,0,12,1,-0.25,-0.24070365192736,-0.00144422191156416,14.6259722293738,-49.2112159777702,-1.25067297628774,12,0
979,0.979,1,0,12,1,-0.25,-0.241237534029949,-0.00144742520417969,14.5755764591494,-50.3428267969081,-1.25663852132726,12,0
980,0.98,1,0,13,0,0,-0.12126852834254,-0.000727611170055242,14.5249641270041,-50.7760013628127,-0.770594123791717,12,0
981,0.981,1,0,13,0,0,-0.0599781484452514,-0.000359868890671508,14.4739494970785,-50.9026633858433,-0.538939800252064,12,0
982,0.982,1,0,13,0,0,-0.0270048122776016,-0.00016202887366561,14.4229811503158,-50.9126242734166,-0.422481567251644,12,0
983,0.983,1,0,13,0,0,-0.015976532460736,-9.5859194764416e-05,14.3724144093457,-50.8372751677972,-0.363622431306225,12,0
984,0.984,1,0,13,0,0,-0.00506471597333744,-3.03882958400246e-05,14.32176398568,-50.4838558585172,-0.333563893920715,12,0
985,0.985,1,0,13,0,0,-0.00487178889725468,-2.92307333835281e-05,14.2715991097982,-50.4927374127744,-0.317906704097513,12,0
986,0.986,1,0,13,0,0,0.00145274570726577,8.71647424359464e-06,14.221267640037,-50.2082501133271,-0.309451234590684,12,0
987,0.987,1,0,13,0,0,-0.000866698854138207,-5.20019312482924e-06,14.171410334435,-49.8687760914788,-0.304597670033033,12,0
988,0.988,1,0,13,0,0,-0.0014367030153317,-8.62021809199018e-06,14.1215732496573,-49.8718934317361,-0.301546100999645,12,0
989,0.989,1,0,13,0,0,0.00092714854348376,5.56289126090256e-06,14.071970495554,-49.4339984985017,-0.299396571039645,12,0
990,0.99,1,0,13,0,0,0.00327637097482439,1.96582258489463e-05,14.0228174684327,-49.4052656065659,-0.297699100192079,12,0
991,0.991,1,0,13,0,0,-0.00217134656082651,-1.3028079364959e-05,13.9735171261311,-49.0641525145746,-0.296228696743842,12,0
992,0.992,1,0,13,0,0,-0.000973356730253303,-5.84014038151982e-06,13.9247020561859,-48.8478091072178,-0.294872863108644,12,0
993,0.993,1,0,13,0,0,-0.00178877385097972,-1.07326431058783e-05,13.8759202710043,-48.7748045650315,-0.293575348766484,12,0
994,0.994,1,0,13,0,0,4.13662683585285e-05,2.48197610151171e-07,13.82735227976,-48.5568475164636,-0.292308026733384,12,0
995,0.995,1,0,13,0,0,0.00171324314843231,1.02794588905939e-05,13.7790997770612,-48.3498816244908,-0.29105683179625,12,0
996,0.996,1,0,13,0,0,0.00238198068818649,1.42918841291189e-05,13.7310944133999,-48.0749857282416,-0.2898147296303,12,0
997,0.997,1,0,13,0,0,-0.00167105344988436,-1.00263206993061e-05,13.6830740315991,-47.811824412488,-0.288578201357772,12,0
998,0.998,1,0,13,0,0,-0.00159930880673385,-9.59585284040308e-06,13.6352958894502,-47.6692747726934,-0.28734548582727,12,0
999,0.999,1,0,13,0,0,0.000850975116250134,5.1058506975008e-06,13.5880720018926,-47.5112275696619,-0.286115700753439,12,0
1000,1,1,0,13,0,0,0.000563992844312802,3.38395706587681e-06,13.5404927449701,-47.3043129715531,-0.28488840328679,12,0
1001,1.001,1,0,13,0,0,-0.00318795775066222,-1.91277465039733e-05,13.4934959149126,-47.1359399281189,-0.283663370298615,12,0
1002,1.002,1,0,13,0,0,0.000684579481885262,4.10747689131157e-06,13.446725410348,-46.8555331435499,-0.282440488523436,12,0
1003,1.003,1,0,13,0,0,0.00221028878682043,1.32617327209226e-05,13.4001912464497,-46.667536861755,-0.281219699630223,12,0
1004,1.004,1,0,13,0,0,-0.00245297122949851,-1.47178273769911e-05,13.353788437799,-46.2541355054199,-0.280000972758002,12,0
1005,1.005,1,0,13,0,0,-0.000922871122141703,-5.53722673285022e-06,13.3071357422343,-46.2547372855016,-0.278784290783654,12,0
1006,1.006,1,0,13,0,0,0.00265983131712491,1.59589879027495e-05,13.2611843608069,-45.853660936854,-0.277569643455805,12,0
1007,1.007,1,0,13,0,0,-0.00344925364168893,-2.06955218501336e-05,13.2155371607104,-45.8708826440726,-0.276357023961774,12,0
1008,1.008,1,0,13,0,0,-0.00157149116315191,-9.42894697891145e-06,13.1698046541072,-45.6512811912546,-0.275146427211035,12,0
1009,1.009,1,0,13,0,0,-0.00339729755615154,-2.03837853369092e-05,13.1244391138605,-45.5447241933831,-0.273937848976949,12,0
1010,1.01,1,0,13,0,0,0.00160535893148675,9.63215358892052e-06,13.079007116938,-45.1421629371989,-0.27273128546762,12,0
1011,1.011,1,0,13,0,0,-0.0017945456473898,-1.07672738843388e-05,13.0339430185669,-45.1205978932386,-0.271526733111324,12,0
1012,1.012,1,0,13,0,0,-0.00307176732076549,-1.84306039245929e-05,12.9892253171522,-45.0068596412744,-0.270324188449213,12,0
1013,1.013,1,0,13,0,0,0.000552838060055192,3.31702836033115e-06,12.944426729822,-44.6968048776562,-0.269123648081669,12,0
1014,1.014,1,0,13,0,0,0.000990164677722451,5.94098806633471e-06,12.8999645726764,-44.3750913987948,-0.267925108641468,12,0
1015,1.015,1,0,13,0,0,0.000563092329256563,3.37855397553938e-06,12.8557505863638,-44.2369884686873,-0.266728566780366,12,0
1016,1.016,1,0,13,0,0,-0.000322221082148111,-1.93332649288866e-06,12.8116692973931,-44.0857958395145,-0.265534019162383,12,0
1017,1.017,1,0,13,0,0,0.00271890593454752,1.63134356072851e-05,12.7677197519679,-43.7454385568395,-0.264341462460438,12,0
1018,1.018,1,0,13,0,0,-0.00210634144905955,-1.26380486943573e-05,12.7241903504953,-43.5785847570285,-0.263150893354666,12,0
1019,1.019,1,0,13,0,0,-0.000431818368717745,-2.59091021230647e-06,12.6806322635121,-43.5550824376484,-0.261962308531573,12,0
1020,1.02,1,0,13,0,0,-0.00149385896484396,-8.96315378906378e-06,12.6374884871378,-43.3378509995675,-0.260775704683603,12,0
1021,1.021,1,0,13,0,0,0.000253901908244378,1.52341144946627e-06,12.5944446034755,-43.0283252645966,-0.259591078508921,12,0
1022,1.022,1,0,13,0,0,-0.00233468182077794,-1.40080909246676e-05,12.5515413211789,-42.7466415975562,-0.258408426711302,12,0
1023,1.023,1,0,13,0,0,-0.00154716375611845,-9.28298253671069e-06,12.5086742113145,-42.5825902661709,-0.257227746000064,12,0
1024,1.024,1,0,13,0,0,0.00306082167388576,1.83649300433146e-05,12.4664173709511,-42.2748096030545,-0.256049033090038,12,0
1025,1.025,1,0,13,0,0,-0.00061076083240531,-3.66456499443186e-06,12.4242200621452,-42.4392462505265,-0.254872284701542,12,0
1026,1.026,1,0,13,0,0,-1.69462362504542e-06,-1.01677417502725e-08,12.3819059312393,-42.1638391140131,-0.253697497560366,12,0
1027,1.027,1,0,13,0,0,0.00236630976152728,1.41978585691637e-05,12.3401175692487,-41.9037634254363,-0.252524668397762,12,0
1028,1.028,1,0,13,0,0,-0.00124968869386633,-7.49813216319796e-06,12.2985717491163,-41.8194295758573,-0.251353793950431,12,0
1029,1.029,1,0,13,0,0,-0.00145820448425532,-8.74922690553194e-06,12.257033673875,-41.4808267946472,-0.250184870960513,12,0
1030,1.03,1,0,13,0,0,0.000408653285957045,2.45191971574227e-06,12.2156077773319,-41.1875827844114,-0.249017896175578,12,0
1031,1.031,1,0,13,0,0,-0.00221151788180679,-1.32691072908408e-05,12.1744335873037,-41.1381030983814,-0.247852866348618,12,0
1032,1.032,1,0,13,0,0,-0.00386200637078498,-2.31720382247099e-05,12.133525408017,-40.8805073574321,-0.246689778238037,12,0
1033,1.033,1,0,13,0,0,0.000939363849806243,5.63618309883746e-06,12.0927246167372,-40.7686183786979,-0.245528628607641,12,0
1034,1.034,1,0,13,0,0,-0.00118671616707149,-7.12029700242895e-06,12.0522174988795,-40.6160145201929,-0.244369414226628,12,0
1035,1.035,1,0,13,0,0,-0.0049355907442488,-2.96135444654928e-05,12.0119662830919,-40.3967764055244,-0.243212131869583,12,0
1036,1.036,1,0,13,0,0,-0.000395688278295329,-2.37412966977198e-06,11.9718197450853,-40.0768277776088,-0.242056778316467,12,0
1037,1.037,1,0,13,0,0,0.000551902004624548,3.31141202774729e-06,11.9317569416181,-39.8932202586687,-0.240903350352607,12,0
1038,1.038,1,0,13,0,0,0.002056249568487,1.2337497410922e-05,11.8920924872401,-39.7881708294093,-0.239751844768686,12,0
1039,1.039,1,0,13,0,0,4.65323868010149e-05,2.79194320806089e-07,11.8526651540665,-39.6842792046073,-0.238602258360738,12,0
1040,1.04,1,0,13,0,0,-0.00338192340794019,-2.02915404476412e-05,11.8133397065444,-39.2780553922424,-0.237454587930137,12,0
1041,1.041,1,0,13,0,0,0.00154832581520673,9.28995489124038e-06,11.7741871945591,-39.2367064156451,-0.236308830283586,12,0
1042,1.042,1,0,13,0,0,-0.00241301469643887,-1.44780881786332e-05,11.7349321421942,-38.9717942613685,-0.235164982233114,12,0
1043,1.043,1,0,13,0,0,0.00138481168871341,8.30887013228045e-06,11.6962390514549,-38.7701705174483,-0.234023040596058,12,0
1044,1.044,1,0,13,0,0,-0.00111513335374404,-6.69080012246422e-06,11.6575090454541,-38.661576805933,-0.232883002195065,12,0
1045,1.045,1,0,13,0,0,0.00307690321123117,1.8461419267387e-05,11.6188931000764,-38.4326369352981,-0.231744863858073,12,0
1046,1.046,1,0,13,0,0,0.00123084697805971,7.38508186835827e-06,11.5806313797268,-38.2848687437787,-0.23060862241831,12,0
1047,1.047,1,0,13,0,0,1.26416860020153e-05,7.58501160120918e-08,11.5427786018886,-38.1526893197739,-0.229474274714279,12,0
1048,1.048,1,0,13,0,0,-0.00058546557199438,-3.51279343196628e-06,11.5049222267593,-37.9312632375191,-0.228341817589755,12,0
1049,1.049,1,0,13,0,0,0.000243609217110908,1.46165530266545e-06,11.4672505037735,-37.6636177295661,-0.227211247893773,12,0
1050,1.05,1,0,13,0,0,0.00165563365024608,9.93380190147645e-06,11.4297109426534,-37.4412036292696,-0.226082562480616,12,0
1051,1.051,1,0,13,0,0,0.000325943837643356,1.95566302586014e-06,11.3924480777915,-37.3509666124082,-0.224955758209815,12,0
1052,1.052,1,0,13,0,0,0.00113408662790054,6.80451976740324e-06,11.3553421043891,-37.1776763786792,-0.223830831946132,12,0
1053,1.053,1,0,13,0,0,-0.00446283096748863,-2.67769858049318e-05,11.3184161971461,-36.9939384063963,-0.222707780559555,12,0
1054,1.054,1,0,13,0,0,-0.000342931036598117,-2.0575862195887e-06,11.2814536151413,-36.6407154941158,-0.221586600925289,12,0
1055,1.055,1,0,13,0,0,0.00144771609388997,8.68629656333979e-06,11.2450582041788,-36.6427216336816,-0.220467289923747,12,0
1056,1.056,1,0,13,0,0,-0.000614897757408952,-3.68938654445371e-06,11.2086296681449,-36.4243550584042,-0.219349844440541,12,0
1057,1.057,1,0,13,0,0,0.00158980030479762,9.53880182878573e-06,11.1725004849508,-36.308374231434,-0.218234261366473,12,0
1058,1.058,1,0,13,0,0,0.000229498520752523,1.37699112451514e-06,11.1364680507416,-36.0011415292665,-0.217120537597529,12,0
1059,1.059,1,0,13,0,0,-0.00202697377860118,-1.21618426716071e-05,11.1005006154083,-35.7913892143706,-0.216008670034867,12,0
